react_name,canonical_smiles,raw_energy,relative_energy,normalize_energy
C5773,C=C[C@H]1[CH+][C@@H](C(C)C)CC1,-390.795686039026,1.8575406168146773,0.5993598351916855
C594,C[C@@H]1C=CC(C)(C)[CH+]CC1,-390.7956840884471,1.8587646236083828,0.5993758050354178
C15525,CC(C)[CH+][C@@H]1CC=C[C@@H]1C,-390.7956836899928,1.859014657460678,0.5993790672734784
C12073,C=C[C@@H]1[CH+][C@H](C(C)C)CC1,-390.7956833868009,1.8592049132827928,0.5993815495764886
C14724,CC(C)[CH+][C@H]1CC=C[C@H]1C,-390.7956830332938,1.8594267423224184,0.5993844438211254
C9258,CC(C)[CH+][C@@H]1C=CC[C@@H]1C,-390.7956721858384,1.8662336236543904,0.5994732544647716
C5679,CC(C)[CH+][C@H]1C=CC[C@H]1C,-390.7956721699659,1.8662435837998923,0.599473384416638
C18112,C/C=C1\C[CH+]CCC1(C)C,-390.7956669566569,1.8695149847297128,0.5995160669915255
C75689,C[CH+][C@@H]1C[C@H]2CC[C@@]2(C)C1,-390.7956646747104,1.8709469278237063,0.599534749818747
C12718,C[C@H]1[CH+]C[C@@H]2[C@@H](C)C[C@@H]2C1,-390.79564800326295,1.8814084194712648,0.5996712428412352
C12740,C[C@@H]1[CH+]C[C@H]2[C@H](C)C[C@H]2C1,-390.7956478802232,1.8814856280771013,0.5996722501962404
C48932,CC/C(C)=C1\C[CH+][C@H](C)C1,-390.7956396479452,1.8866514607235576,0.5997396497732164
C15221,C[C@H]1[CH+][C@H]2C[C@@H](C)[C@H]2[C@H]1C,-390.7956393133925,1.886861395744598,0.599742388834386
C79451,CCC1=C[C@@H](C)[CH+]CCC1,-390.7956376468512,1.8879071662210776,0.5997560331958186
C104816,C[C@]12[CH+]CCCC[C@H]1CC2,-390.7956284668877,1.89366768053508,0.5998311916948448
C824,CC(C)[C@H]1C=C[C@H](C)C[CH+]1,-390.7956284420448,1.893683269693738,0.5998313950894901
C34345,C[C@H]1[CH+]C[C@@H]2C[C@@H](C)[C@@H]2C1,-390.7956282488908,1.8938044756600192,0.59983297648622
C1106,CC(C)[C@@H]1C=C[C@@H](C)C[CH+]1,-390.79562694249626,1.8946242506519264,0.5998436722426356
C48019,CC/C(C)=C1/C[CH+][C@@H](C)C1,-390.7956197995662,1.8991065071039432,0.599902153074176
C48929,CC/C(C)=C1\C[CH+][C@@H](C)C1,-390.7956154124985,1.901859433792519,0.5999380710194434
C41971,[CH2+]/C(CC)=C1\C[C@@H](C)[C@@H]1C,-390.7956118799194,1.9040761607107384,0.5999669930668237
C41009,C/C=C(/C)[C@@H]1[CH+]CC[C@H]1C,-390.7956052582198,1.908231340141088,0.6000212064637785
C78499,CCCC1=C[C@H](C)C[CH+]C1,-390.7956009039264,1.9109637005945168,0.6000568560775603
C55612,C/C=C/[C@@H]1CCC[CH+][C@@H]1C,-390.7955729127467,1.9285284317765727,0.6002860263841476
C100949,C[C@H]1C[C@@H]2C[CH+]CCC[C@H]12,-390.79556853545694,1.9312752226913523,0.600321864274836
C25309,C=C1[C@@H](C)C[CH+][C@@H](C)[C@@H]1C,-390.795568402868,1.9313584235001,0.6003229498112242
C30674,C=C1[C@H](C)C[CH+][C@H](C)[C@H]1C,-390.7955683463477,1.9313938905383872,0.6003234125562532
C78721,CC[C@H]1[C@@H](C)[CH+][C@H]2CC[C@H]21,-390.7955654620739,1.93320379973805,0.6003470267773809
C79081,CC[C@H]1[C@H]2CC[C@H]2[CH+][C@H]1C,-390.7955653631527,1.933265873725304,0.6003478366682095
C60000,[CH2+]C(C)=C1CC(CCC)C1,-390.79556356621936,1.934393466480336,0.6003625485800912
C84362,CCC[C@@H]1C=C(C)C[CH+]C1,-390.7955605714519,1.936272711500502,0.6003870674385331
C82669,CCC[C@H]1C=C(C)C[CH+]C1,-390.7955602062144,1.936501901499711,0.6003900577229754
C96377,[CH2+]/C=C(\C)[C@H]1CC[C@@H]1CC,-390.7955563795932,1.9389031426530472,0.6004213871618148
C36347,C[CH+][C@H]1CC[C@H]2C[C@@H]1[C@@H]2C,-390.7955542815452,1.94021968771356,0.6004385643694832
C37751,C[CH+][C@@H]1CC[C@@H]2C[C@H]1[C@H]2C,-390.7955526363812,1.941252043746854,0.6004520337101868
C50771,CC(C)[C@H]1[CH+][C@H]2CC[C@H]2C1,-390.79550722738657,1.969746619276152,0.6008238077238306
C60289,CCC1=CC[CH+][C@H](C)CC1,-390.7955044994102,1.971458450370316,0.600846142301719
C820,CC(C)[C@@H]1C=C[C@H](C)C[CH+]1,-390.7955037523416,1.9719272430211323,0.6008522587264112
C1136,CC(C)[C@H]1C=C[C@@H](C)C[CH+]1,-390.7955020950959,1.972967180417614,0.6008658269825669
C72049,CC(C)[C@@H]1[CH+][C@@H]2CC[C@@H]2C1,-390.7955013049661,1.9734629943932924,0.600872295959498
C74489,CC/C=C1\C[CH+]CC[C@@H]1C,-390.7954938994709,1.97811001297246,0.6009329264730803
C101659,C[C@@H]1C[C@@H]2C[CH+]CCC[C@@H]21,-390.7954852074578,1.983564333782682,0.6010040900086533
C54377,C[C@@H]1[CH+]C[C@@H](C)[C@H]2CC[C@@H]12,-390.7954798001882,1.986957446797368,0.6010483605836938
C55468,C[C@H]1C[CH+][C@H](C)[C@H]2CC[C@@H]12,-390.795479781959,1.98696888581217,0.6010485098306423
C7644,C[C@@H]1C=C[C@@H](C)[C@H](C)[CH+]C1,-390.7954780939708,1.9880281144273213,0.6010623297829071
C39347,C[C@@H]1[CH+]C[C@@]2(C)CCC[C@H]12,-390.7954705439547,1.9927658212598784,0.6011241435229573
C30415,C[C@H]1[CH+]C[C@]2(C)CCC[C@@H]12,-390.7954705323705,1.992773090476774,0.6011242383657788
C79405,CCC1=CC[CH+]C[C@H](C)C1,-390.7954665162948,1.995293216099752,0.6011571189123508
C43505,C[C@@H]1CC[C@H]2C[CH+]C[C@]12C,-390.7954646889127,1.996439915732004,0.6011720801152046
C27141,C[C@H]1CC[C@@H]2C[CH+]C[C@@]12C,-390.7954645122752,1.9965507574497845,0.6011735262876613
C14795,CC1=CC(C)(C)C[CH+]CC1,-390.79545578604,2.002026552933247,0.6012449700072804
C105764,CC[CH+][C@@H]1CC[C@@H]2CC[C@H]12,-390.79543048280607,2.017904572611396,0.601452133475934
C46032,CC(C)=C(C)[C@H]1[CH+]CCC1,-390.79542848330993,2.01915927543125,0.6014685038164147
C39825,C/C=C1/C[C@H](C)[C@H]1[C+](C)C,-390.7954266117323,2.0203337081789305,0.6014838268583709
C65482,C/C=C1/C[C@@H](C)[C@@H]1[C+](C)C,-390.7954262691628,2.0205486737811382,0.6014866315544662
C14346,C/C=C/[C@@H]1C[CH+]CC[C@H]1C,-390.7954184232502,2.025472058468549,0.6015508678679383
C13603,C/C=C/[C@H]1C[CH+]CC[C@@H]1C,-390.79541772178993,2.025912231467092,0.6015566108867173
C57640,CCC1=CC[CH+]CC1(C)C,-390.7954156026766,2.0272419952150065,0.6015739605610528
C16502,[CH2+]/C(CC)=C1/CCC1(C)C,-390.7954100878179,2.0307026214311734,0.601619111993359
C37392,C[C@H]1C[C@]2(C)C[CH+]CC[C@H]12,-390.7953849984632,2.046446429867964,0.6018245243830458
C44029,C[C@@H]1C[C@@]2(C)C[CH+]CC[C@@H]12,-390.795384947221,2.046478584824003,0.6018249439147231
C69414,C/C=C/C[C@H]1[CH+]C[C@@H](C)C1,-390.7953829665684,2.047721463145684,0.6018411599787823
C9395,C[CH+][C@@H]1C[C@H](C)[C@H]2C[C@@]12C,-390.7953811496176,2.0488616170512963,0.6018560357783261
C6040,C[CH+][C@H]1C[C@@H](C)[C@@H]2C[C@]12C,-390.7953811132359,2.0488844468910217,0.6018563336434808
C27253,C=C(C)[C+](C)[C@H]1CC[C@H]1C,-390.7953789657063,2.050232042142981,0.6018739159687578
C27415,C=C(C)[C+](C)[C@@H]1CC[C@@H]1C,-390.79537856665104,2.050482453096247,0.6018771831269247
C58655,C[CH+][C@@H]1CC[C@@H]2C[C@H](C)[C@H]12,-390.79536817343774,2.05700429317849,0.601962274784501
C88874,C/C=C1\C[CH+]C[C@@H](CC)C1,-390.7953659173078,2.0584200361617424,0.6019807462458721
C46578,C[CH+]/C=C\[C@@]1(C)CC[C@@H]1C,-390.7953509920833,2.067785756319465,0.6021029425344295
C48126,C/C=C(/C)[C@H]1[CH+][C@@H](C)CC1,-390.7953507886739,2.0679133976500697,0.6021046078945517
C56775,C/C=C/[C@@H]1C[C@@H](C)[CH+][C@H]1C,-390.795346010397,2.07091181179144,0.602143728760162
C96232,CCC1=CC[CH+]C[C@H]1CC,-390.79533400382456,2.0784460500556894,0.6022420293646531
C96661,CCC1=CC[CH+]C[C@@H]1CC,-390.7953337309989,2.078617250757444,0.6022442630519725
C104823,C[C@]12C[CH+]CCC[C@H]1CC2,-390.7953302747129,2.080786103045221,0.602272560470167
C102266,C[C@@]12C[CH+]CCC[C@@H]1CC2,-390.7953302103166,2.080826512346288,0.6022730876978153
C22932,CC(C)C1=CC(C)(C)[CH+]C1,-390.7953227671974,2.085497140364009,0.6023340262481229
C59415,C[CH+][C@@H]1C[C@@H](C)[C@@H]2CC[C@@H]21,-390.7952936458406,2.103771068384236,0.6025724495774379
C59566,C[CH+][C@H]1C[C@H](C)[C@H]2CC[C@@H]12,-390.7952936079272,2.103794859417667,0.6025727599834653
C5001,CC[C@@]1(C)C=C[C@H](C)[CH+]C1,-390.7952903242184,2.105855417880432,0.6025996444720326
C6602,CC[C@]1(C)C=C[C@@H](C)[CH+]C1,-390.7952899337537,2.106100438201717,0.602602841297624
C78965,CCCC1=C[C@@H](C)C[CH+]C1,-390.7952720129713,2.117345899403641,0.6027495629163411
C108776,C/C=C\C[C@H]1C[CH+]CCC1,-390.795269477415,2.118936985064123,0.6027703221061539
C14791,C[CH+][C@@H]1CCC=CC1(C)C,-390.7952587467581,2.1256705741900097,0.6028581764927892
C14783,C[CH+][C@H]1CCC=CC1(C)C,-390.79525807232005,2.126093790485994,0.602863698274324
C95950,CCC1=C[C@@H](CC)C[CH+]C1,-390.79522160229385,2.148979078393344,0.6031622868716505
C94279,CCC1=C[C@H](CC)C[CH+]C1,-390.7952211737694,2.1492479815620875,0.6031657953011839
C15929,C=C1C[CH+]C[C@@H](C)[C@H](C)C1,-390.79521672432713,2.1520400488488045,0.603202223921097
C78710,C[C@H]1[CH+][C@H](C)[C@@H]2CC[C@@H]2C1,-390.79521239086966,2.154759334578084,0.6032377029465269
C100273,CC[C+](C)C12CCC1CC2,-390.795199115154,2.163089972282469,0.6033463943222728
C28899,CC1=C[C@@H](C)C[CH+]C[C@@H]1C,-390.79519364114935,2.166524962195869,0.6033912112729803
C19844,CC1=C[C@H](C)C[CH+]C[C@H]1C,-390.79518634832857,2.1711012765188875,0.6034509192950147
C27698,C/C=C/[CH+][C@@H]1C[C@H](C)[C@@H]1C,-390.7951748702661,2.178303869746079,0.603544892865176
C82649,C[CH+]C[C@H]1CCCC=C1C,-390.7951689215169,2.182036766394396,0.6035935966603259
C82628,C[CH+]C[C@@H]1CCCC=C1C,-390.7951680575694,2.182578901652704,0.6036006699996255
C9951,CC(C)[C+]1C[C@@H](C)C12CC2,-390.7951677324023,2.1827829470928064,0.6036033322183398
C9985,CC(C)[C+]1C[C@H](C)C12CC2,-390.7951672385427,2.183092848684792,0.6036073755619078
C85802,C/C=C/C[C@H]1[CH+]CC[C@@H]1C,-390.7951595866573,2.187894479482349,0.6036700233297894
C97848,C/C=C1\C[CH+]CC[C@H]1CC,-390.795158456948,2.188603382793856,0.6036792725228203
C14713,C[C+](C)[C@H]1[C@@H]2C[C@H]1[C@H](C)C2,-390.7951517827021,2.19279153551646,0.603733916128437
C15315,C[C+](C)[C@@H]1[C@@H]2C[C@H](C)[C@H]1C2,-390.7951514062928,2.1930277359126014,0.6037369978788285
C79397,CCC1=CCC[C@H](C)[CH+]C1,-390.7951499952518,2.1939131775525422,0.6037485504001845
C9122,[CH2+]/C=C(\C)C1(C(C)C)CC1,-390.79514581357193,2.1965372213879646,0.6037827867869545
C38788,C/C=C(/C)[C@H]1[CH+]CC[C@H]1C,-390.79513902239535,2.2007987492132344,0.6038383877311493
C39979,C/C=C(/C)[C@@H]1[CH+]CC[C@@H]1C,-390.7951387936255,2.2009423044758925,0.6038402607232956
C11438,C=C1C[CH+][C@@H](C)[C@H](CC)C1,-390.7951299116646,2.2065158192981533,0.6039129794052581
C11113,C=C1C[CH+][C@H](C)[C@@H](CC)C1,-390.79512926446,2.2069219463426566,0.6039182782201581
C61354,C[CH+][C@@H]1C[C@@H]2CC[C@@H]2[C@H]1C,-390.7951072498698,2.220736310849956,0.6040985167969194
C61176,C[CH+][C@H]1C[C@H]2CC[C@H]2[C@@H]1C,-390.79510715726553,2.220794420889633,0.6040992749693884
C64152,C=C1CCC[C@@H]([CH+]CC)C1,-390.79509020776106,2.2314303959649613,0.6042380445095314
C9725,C=C1C[C@@H](C)CC[CH+][C@H]1C,-390.79508141985457,2.236944890775651,0.604309993146453
C13998,C=C(C)[C@H]1C[CH+]CC[C@H]1C,-390.7950798638394,2.23792130506418,0.6043227326048335
C13897,C=C(C)[C@@H]1C[CH+]CC[C@@H]1C,-390.7950776671841,2.2392997271433903,0.6043407171334451
C20953,C/C=C(/C)[C@H]1[CH+]C[C@H](C)C1,-390.7950774472309,2.239437749879662,0.6043425179416931
C48183,C/C=C(/C)[C@@H]1[CH+]C[C@H](C)C1,-390.7950614025648,2.249505930279895,0.6044738793593648
C20815,C/C=C(/C)[C@H]1[CH+]C[C@@H](C)C1,-390.7950554242518,2.253257378462544,0.6045228251998251
C37400,C[C@H]1C[C@]2(C)CC[CH+]C[C@H]12,-390.7950481994058,2.2577910379644988,0.6045819766964953
C49302,C=C1C[C@@H](C)[C@@H](C)[CH+][C@H]1C,-390.7950480656881,2.2578749471038435,0.6045830714746042
C44034,C[C@@H]1C[C@@]2(C)CC[CH+]C[C@@H]12,-390.7950479848109,2.2579256983241245,0.6045837336351912
C41454,C[C@H]1[C@@]2(C)C[CH+]C[C@]1(C)C2,-390.7950359254479,2.265493063153696,0.6046824664481263
C15523,CC(C)=C[C@@H]1CC[CH+][C@@H]1C,-390.79503550817697,2.2657549046323555,0.6046858827424788
C1698,C=C1CC[C@H](C)[CH+]C[C@H]1C,-390.7950269953037,2.271096813469507,0.6047555796181829
C966,C=C1CC[C@@H](C)[CH+]C[C@@H]1C,-390.7950268017289,2.2712182834992087,0.6047571644601973
C14720,CC(C)=C[C@H]1CC[CH+][C@H]1C,-390.7950248274284,2.2724571758293868,0.6047733285182858
C11370,C/C=C1/C[C@H](C)[CH+]C[C@H]1C,-390.7950213823192,2.2746190145812903,0.6048015344295765
C2343,C/C=C1/C[C@@H](C)[CH+]C[C@@H]1C,-390.795020741401,2.2750211968328924,0.6048067817760318
C556,C=C(C)[C@@H]1CC[C@@H]([CH+]C)C1,-390.7950196254545,2.2757214638829804,0.6048159182901576
C47368,C=C1C[CH+][C@@H](CC)C[C@@H]1C,-390.79501824835415,2.276585607415118,0.6048271929311494
C107732,CC[CH+][C@@H]1C[C@@H]2CC[C@@H]2C1,-390.79501786153446,2.276828340447088,0.6048303599140528
C529,C=C(C)[C@H]1CC[C@H]([CH+]C)C1,-390.795017449368,2.277086978814693,0.6048337344168211
C109451,[CH2+]C(C)=C(CC)C1CCC1,-390.7950146815049,2.2788238392188864,0.6048563955567613
C25574,C=C(C)[C@@H]1[CH+][C@@H](C)C[C@H]1C,-390.79500832950384,2.282809780213713,0.6049084008684483
C6618,C=C[C@]1(C)CC[C@@H]([CH+]C)C1,-390.7949844140338,2.2978169648506714,0.6051042023907501
C46762,C=C1C[CH+][C@H](CC)[C@@H](C)C1,-390.79497927488217,2.3010418313352248,0.6051462778220964
C44463,C=C([C+]1CC(C)C1)C(C)C,-390.7949771129274,2.3023984784729423,0.6051639782490065
C48049,C/C=C(/C)[C@H]1[CH+]CC[C@@H]1C,-390.7949734855325,2.304674703235178,0.6051936765757965
C97685,C/C=C1\C[CH+]CC[C@@H]1CC,-390.7949646263612,2.310233917398437,0.6052662086744077
C60218,CC/C=C1\CC[CH+][C@H](C)C1,-390.79496246667486,2.3115891410977,0.6052838905294522
C60221,CC/C=C1\CC[CH+][C@@H](C)C1,-390.79496173510586,2.312048207596806,0.6052898800552384
C41916,[CH2+]/C(CC)=C1\CCC1(C)C,-390.7949299001883,2.3320249207822927,0.6055505199385294
C12864,C[C@H]1[CH+]C[C@H]2[C@H](C)C[C@H]2C1,-390.79491201779615,2.343246291752626,0.6056969272475253
C12581,C[C@H]1C[C@@H]2C[C@H](C)[CH+]C[C@H]12,-390.7949120120578,2.343249892617457,0.6056969742286769
C34480,C[C@H]1C[C@H]2C[C@H](C)[CH+]C[C@@H]12,-390.79490749739534,2.346082886203109,0.6057339368216055
C12734,C[C@H]1[CH+]C[C@H]2[C@@H](C1)C[C@H]2C,-390.7949074463184,2.346114937467082,0.6057343550003932
C37984,CC[C@H]1[CH+]CC=C(C)CC1,-390.7948719716145,2.3683756511783223,0.6060247946623033
C35812,CC[C@@H]1[CH+]CC=C(C)CC1,-390.7948719406894,2.3683950569683425,0.6060250478532462
C37781,C[C@H]1[CH+][C@H](C)CC/C=C\C1,-390.7948707711933,2.3691289268823965,0.6060346227901726
C36298,C[C@@H]1[CH+][C@@H](C)CC/C=C\C1,-390.7948693844181,2.36999914148334,0.6060459766415256
C43650,[CH2+]C(C)=C(C)[C@H]1C[C@H](C)C1,-390.7948665986163,2.371747258594063,0.6060687846498044
C33980,C[CH+][C@@H]1C[C@H]2C[C@H](C)[C@H]2C1,-390.79486419056127,2.3732583359985955,0.6060884999570575
C50451,C[CH+]C[C@H]1CC=C(C)[C@@H]1C,-390.79486144632,2.37498037346679,0.6061109676994016
C6751,[CH2+]/C=C(\C)[C@H]1C[C@@H](C)[C@H]1C,-390.7948594083204,2.3762592375724467,0.606127653276661
C5940,C[C+](C)[C@H]1[C@H]2CC[C@@H]1[C@H]2C,-390.79484438167583,2.3856885997968567,0.6062506799150702
C108267,C/C=C/[CH+][C@@H]1CC[C@@H]1CC,-390.7948434690061,2.3862613087339493,0.6062581521548295
C94031,C/C=C/[CH+][C@H]1CC[C@H]1CC,-390.7948431062372,2.38648894966572,0.6062611222283014
C97394,C/C=C\[CH+]C1(CC)CCC1,-390.79483641015577,2.390690804365648,0.6063159446061583
C7750,C[C+]1[C@@H]2C[C@H](C)[C@H]2C[C@H]1C,-390.79482089984674,2.400423670627692,0.606442931118057
C4550,C[C+]1[C@@H](C)C[C@H]2[C@H](C)C[C@H]12,-390.794820766628,2.400507266657661,0.6064440218109699
C26950,C[C@@H]1[C@@H]2C[C@H](C)[CH+][C@@H]2[C@@H]1C,-390.79480817958495,2.4084057557454246,0.6065470748635364
C25638,C[CH+][C@@H]1C=C[C@@H](C)[C@H](C)C1,-390.7948030468922,2.411626569214948,0.6065890974144437
C26958,C[C@H]1[CH+][C@H]2[C@@H](C)[C@@H](C)[C@H]2C1,-390.7948025162967,2.411959522905091,0.6065934415230132
C74470,C[CH+]C[C@H]1CC=CC[C@@H]1C,-390.79480210254223,2.41221915777949,0.6065968290273906
C846,C[C+](C)[C@]1(C)[C@H]2CC[C@@H]1C2,-390.79479018878544,2.41969515334813,0.6066943697286261
C3061,C=C(C)[C@@H]1[CH+][C@H](C)CCC1,-390.7947873448891,2.421479725336176,0.606717653370453
C3258,C=C(C)[C@H]1[CH+][C@@H](C)CCC1,-390.7947857336445,2.422490796602168,0.6067308450048485
C48746,C=C1[C@H](C)[CH+][C@H](CC)[C@H]1C,-390.7947811254136,2.425382505294066,0.606768573664662
C53487,C=C1[C@@H](C)[CH+][C@@H](CC)[C@@H]1C,-390.7947790344109,2.4266946293343725,0.6067856931904595
C9327,C[C@H]1[CH+]CC2(C)CC1(C)C2,-390.7947654145596,2.4352412154148912,0.6068972020847345
C5346,C[C@@H]1[CH+]CC2(C)CC1(C)C2,-390.7947651815368,2.43538743945522,0.6068991098969182
C64673,C[CH+][C@@H]1CC=C[C@@H](C)[C@@H]1C,-390.7947594800454,2.438965179457213,0.6069457893345167
C64680,C[CH+][C@H]1CC=C[C@H](C)[C@H]1C,-390.7947582942765,2.4397092607033977,0.606955497500588
C79331,C[C@H]1[CH+]C[C@@H]2CC[C@@H]2[C@@H]1C,-390.79475571185696,2.441329753498004,0.6069766403707357
C102237,C[C@@]12CCC[CH+]C[C@@H]1CC2,-390.79474095928674,2.4505871314624845,0.6070974230985968
C16805,C/C=C(\C)[C@H]1[CH+]CC[C@@H]1C,-390.7947377383309,2.452608311837677,0.6071237938139498
C31024,C=C1C[CH+][C@H](C)[C@H](C)[C@H]1C,-390.794733471801,2.4552855998903484,0.6071587248879009
C30033,C=C1C[CH+][C@@H](C)[C@@H](C)[C@@H]1C,-390.79473139674144,2.4565877194832795,0.6071757138838174
C90771,CC[C@H]1C=C[C@@H](CC)C[CH+]1,-390.79472526612255,2.46043474107477,0.6072259066882749
C107777,CCC[C@H]1[CH+][C@H]2CC[C@H]2C1,-390.7947232790657,2.4616816381328173,0.607242175185533
C102439,CC[C@H]1C[C@H]2CC[CH+]C[C@@H]12,-390.794717266789,2.465454398869532,0.6072913990948404
C109533,C/C=C(\[C+](C)C)C1CCC1,-390.79471321235326,2.467998595819114,0.6073245937044767
C105235,CC[C@@H]1C[C@@H]2CC[CH+]C[C@@H]21,-390.7947114580773,2.46909942064744,0.6073389563702524
C7952,C[C@@H]1C[CH+][C@@H](C)[C@H]2[C@@H]1[C@@H]2C,-390.7947006665362,2.475871215216705,0.6074273092303958
C59053,CC[C@@H]1C[C@@H]2C[C@H](C)[CH+][C@@H]21,-390.794700525894,2.475959469542292,0.6074284607009559
C110056,C1C[C+](CC2CCCC2)C1,-390.7947002401105,2.476138801385636,0.6074308004767882
C9902,C[C@H]1[CH+]C[C@H](C)[C@@H]2[C@@H](C)[C@H]12,-390.7946996924512,2.476482462788642,0.6074352842908741
C59234,CC[C@H]1C[C@H]2C[C@@H](C)[CH+][C@@H]12,-390.7946981279808,2.477464182850732,0.6074480929746666
C107860,CCC[C@@H]1[CH+][C@@H]2CC[C@@H]2C1,-390.7946934596415,2.4803936100934387,0.6074863137554106
C96398,[CH2+]/C=C(/C)[C@@H]1CC[C@H]1CC,-390.7946906972514,2.48212703613936,0.6075089300866413
C100872,C[CH+][C@H]1C=CCC[C@H]1CC,-390.7946801753187,2.4887296488453816,0.6075950755996259
C5493,CC(C)=C[C@H]1C[CH+][C@H](C)C1,-390.7946750975308,2.491916009011917,0.6076366486318969
C812,CC12C[CH+]C(C)(C)C(C1)C2,-390.7946731886034,2.493113879091437,0.6076522774650701
C15468,CC(C)=C[C@@H]1C[CH+][C@@H](C)C1,-390.7946716107581,2.494103992004331,0.6076651956519443
C11375,C[CH+][C@@H]1C[C@H](C)C=C[C@H]1C,-390.7946536494959,2.505374854659155,0.6078122486881301
C10046,C[CH+][C@H]1C[C@@H](C)C=C[C@@H]1C,-390.79465364535065,2.5053774558425816,0.607812282626253
C78267,C/C=C\[C@@H]1CCC[CH+][C@H]1C,-390.7946312751977,2.5194149393516234,0.6079954322780261
C37721,C[CH+]C[C@H]1C=CCC[C@H]1C,-390.7946179922975,2.5277500853958483,0.6081041824749183
C100412,C=C[C+](C)C1[C@H](C)C[C@H]1C,-390.7946117566913,2.5316629875114054,0.6081552348347963
C10748,C=C1C[C@H](C)C[CH+]C[C@@H]1C,-390.7946113670215,2.5319075090264125,0.6081584251523696
C9722,C=C1C[C@@H](C)C[CH+]C[C@H]1C,-390.7946104499174,2.53248300056346,0.6081659336972268
C72948,C=C1C[C@@H](C)C[C@H]1[CH+]CC,-390.7945924666424,2.543767676449669,0.6083131669572054
C48242,C[CH+][C@@H]1C[C@H](C)[C@@H]2CC[C@@H]21,-390.79458562974185,2.548057896515226,0.6083691422543824
C59880,C[CH+][C@H]1C[C@@H](C)[C@H]2CC[C@@H]12,-390.7945846118421,2.5486966382863687,0.6083774760367788
C17052,[CH2+]C(C)=C1CC[C@@]1(C)CC,-390.7945707944849,2.557367161176265,0.6084906019576003
C9179,[CH2+]C(C)=C1CC[C@]1(C)CC,-390.7945701932059,2.5577444694597524,0.6084955247687786
C44763,CC1=C(C)[C@H](C)C[CH+]CC1,-390.7945662627624,2.5602108601205744,0.6085277042253296
C44908,CC1=C(C)[C@@H](C)C[CH+]CC1,-390.7945654792579,2.560702516604421,0.6085341189586934
C22006,CC1=C[C@H](C)[C@@H](C)C[CH+]C1,-390.7945653138071,2.560806338579785,0.6085354735432684
C10521,CC1=C[C@@H](C)[C@H](C)C[CH+]C1,-390.7945645981352,2.561255429488372,0.6085413329156744
C59038,C[CH+][C@H]1C[C@H]2[C@@H](C)C[C@H]2C1,-390.7945595361804,2.5644318542285665,0.6085827763185946
C16671,C=C[C@H]1C[C@@H](C)[C@@H]1[C+](C)C,-390.7945587720768,2.5649113364719955,0.6085890322123848
C34006,C[CH+][C@H]1C[C@H]2C[C@@H](C)[C@H]2C1,-390.7945575371814,2.565686245080478,0.6085991425887716
C4763,C=C[C@@H]1C[C@H](C)[C@H]1[C+](C)C,-390.7945565426192,2.566310342300218,0.6086072853009888
C47521,C/C=C1\C[CH+][C@@H](C)[C@@H]1CC,-390.7945358357515,2.579304098498085,0.6087768172488862
C53428,C/C=C1\C[CH+][C@H](C)[C@H]1CC,-390.79453525999975,2.5796653881943685,0.6087815310625851
C32518,CC[CH+][C@H]1C=CCC1(C)C,-390.7945323938502,2.581463924261322,0.6088049968963403
C7641,CC1=C[C@H](C)C[CH+][C@@H](C)C1,-390.7945243042408,2.586540231025684,0.6088712284125225
C57859,C[CH+][C@@H]1C=CC[C@@H](C)[C@@H]1C,-390.7945078924498,2.596838785769008,0.6090055955669909
C47198,C/C=C/[C@@H]1C[CH+][C@H](C)CC1,-390.7945002567002,2.6016302911986173,0.6090681112273182
C84035,C/C=C/[C@@H]1CC[CH+][C@H]1CC,-390.7944924962502,2.606500047291173,0.6091316478385631
C107554,CC[C@H]1[CH+]C[C@H]2CC[C@H]2C1,-390.7944885133676,2.608999343971034,0.6091642566260499
C69891,CC/C=C1/C[CH+][C@@H](C)[C@@H]1C,-390.7944797152824,2.614520225991837,0.6092362885980868
C70626,CC/C=C1/C[CH+][C@H](C)[C@H]1C,-390.79447937642544,2.614732861964694,0.6092390628990758
C10016,C=C(C)[C@@H]1C[C@H](C)[CH+][C@H]1C,-390.7944728076967,2.618854801649492,0.6092928426109033
C64675,C[CH+][C@@H]1CC=C[C@H](C)[C@@H]1C,-390.7944695775582,2.620881744264489,0.609319288507268
C74036,C[CH+]C[C@]1(C)CC=CCC1,-390.7944642756746,2.6242087265672334,0.6093626962626403
C2668,C=C1CC[CH+][C@H](C)C1(C)C,-390.7944510130168,2.6325311703512075,0.6094712807307863
C81283,C[C@H]1[C@@H]2CC[CH+]C[C@@H]2[C@@H]1C,-390.7944347860241,2.642713762408348,0.609604134898573
C80511,C[C@H]1[C@H](C)[C@H]2CC[CH+]C[C@@H]12,-390.7944339785266,2.6432204747518924,0.6096107460685316
C109098,C[CH+]CCC=C1CCCC1,-390.79443135196834,2.644868665027812,0.6096322503128568
C411,C[C@@H]1C=CCC(C)(C)C[CH+]1,-390.7944169024056,2.6539359029186302,0.6097505522478994
C83272,C/C=C\[CH+][C@@H]1C[C@H](C)[C@H]1C,-390.7944105160633,2.657943393386237,0.6098028387195561
C40496,[CH2+]/C=C1\CC(C)(C)[C@H]1CC,-390.79437338407104,2.6812440712819674,0.61010684698713
C15662,[CH2+]/C=C1\CC(C)(C)[C@@H]1CC,-390.7943594585397,2.689982474486776,0.6102208585550142
